millis,label,ax,ay,az,gx,gy,gz
5930609,d,0.2879,-0.1698,0.9604,-1.5400,-6.0900,1.8200
5930619,d,0.2889,-0.1806,0.9706,-3.0100,-6.5100,4.6200
5930627,d,0.2948,-0.2006,0.9819,-4.2000,-5.9500,4.6200
5930637,d,0.2977,-0.2113,0.9775,-2.1700,-5.1100,4.5500
5930647,d,0.2938,-0.2015,0.9658,1.3300,-5.5300,2.5900
5930657,d,0.2908,-0.1898,0.9599,1.1900,-6.0900,0.3500
5930666,d,0.2933,-0.1893,0.9560,-0.7000,-6.5100,-1.0500
5930676,d,0.2972,-0.1923,0.9599,-2.9400,-6.6500,-1.0500
5930685,d,0.3030,-0.1986,0.9599,-4.3400,-6.3000,0.1400
5930695,d,0.3084,-0.2094,0.9618,-2.0300,-5.8800,1.1900
5930705,d,0.3109,-0.2181,0.9589,2.3800,-5.7400,1.1200
5930714,d,0.3074,-0.2040,0.9575,4.3400,-5.8800,-0.2100
5930724,d,0.3011,-0.2050,0.9618,4.2700,-6.0200,-1.8900
5930734,d,0.3070,-0.2089,0.9711,1.4700,-5.8800,-2.5900
5930744,d,0.3089,-0.2079,0.9682,-0.9100,-5.6700,-2.7300
5930752,d,0.3060,-0.1996,0.9584,-2.1000,-5.9500,-2.5900
5930762,d,0.3065,-0.1908,0.9506,-2.4500,-6.4400,-1.9600
5930772,d,0.3079,-0.1850,0.9453,-0.9100,-6.5100,-0.8400
5930782,d,0.3055,-0.1854,0.9448,-0.2800,-6.0900,1.0500
5930791,d,0.3060,-0.1967,0.9438,-0.8400,-5.1800,3.7100
5930801,d,0.3065,-0.2054,0.9404,0.4900,-3.9200,6.0200
5930810,d,0.3030,-0.2089,0.9399,0.8400,-2.8700,7.3500
5930820,d,0.3030,-0.2162,0.9428,0.0000,-2.1700,7.4200
5930830,d,0.3045,-0.2230,0.9453,0.3500,-1.5400,6.3700
5930839,d,0.3021,-0.2250,0.9462,1.0500,-1.2600,4.6900
5930849,d,0.3001,-0.2264,0.9477,1.0500,-1.2600,2.8700
5930859,d,0.3011,-0.2303,0.9536,0.8400,-1.4000,1.3300
5930869,d,0.3006,-0.2347,0.9589,0.9100,-1.2600,0.2800
5930877,d,0.3001,-0.2323,0.9589,1.6800,-1.3300,-0.4900
5930887,d,0.2996,-0.2259,0.9570,1.7500,-1.7500,-1.0500
5930897,d,0.2996,-0.2245,0.9565,1.3300,-2.1700,-1.5400
5930907,d,0.3011,-0.2274,0.9570,1.1200,-2.5200,-1.4000
5930916,d,0.3030,-0.2269,0.9555,1.1900,-2.6600,-1.4000
5930926,d,0.3045,-0.2220,0.9531,1.6100,-2.5900,-1.8200
5930935,d,0.3006,-0.2167,0.9526,1.6100,-2.3800,-2.1700
5930945,d,0.2967,-0.2137,0.9550,1.3300,-2.0300,-1.9600
5930955,d,0.2977,-0.2118,0.9565,1.2600,-1.5400,-1.1200
5930964,d,0.2982,-0.2108,0.9550,1.1900,-1.3300,0.1400
5930974,d,0.2962,-0.2108,0.9521,0.7700,-1.5400,1.2600
5930984,d,0.2928,-0.2084,0.9453,-0.0700,-2.1700,1.8200
5930994,d,0.2948,-0.2098,0.9438,-1.2600,-3.0100,1.7500
5931002,d,0.2987,-0.2133,0.9472,-1.1900,-3.7100,1.0500
5931012,d,0.3006,-0.2133,0.9496,-1.0500,-3.9900,0.0700
5931022,d,0.3021,-0.2089,0.9492,-0.8400,-3.7100,-1.2600
5931032,d,0.3026,-0.2040,0.9472,-0.8400,-3.0800,-2.4500
5931041,d,0.3016,-0.2040,0.9536,-1.4700,-2.1000,-2.8700
5931051,d,0.3065,-0.2123,0.9672,-1.8200,-0.7000,-2.3800
5931060,d,0.3084,-0.2137,0.9731,0.9800,0.7700,-1.5400
5931070,d,0.3035,-0.2025,0.9677,2.8700,1.1200,-1.0500
5931080,d,0.2991,-0.1942,0.9614,3.0800,0.3500,-0.9800
5931089,d,0.2991,-0.1932,0.9565,2.2400,-0.9100,-0.9100
5931099,d,0.3006,-0.1957,0.9560,0.1400,-2.3100,-0.2800
5931109,d,0.3021,-0.2011,0.9604,-2.5900,-3.4300,0.7700
5931119,d,0.3035,-0.2035,0.9609,-3.5000,-4.2000,1.5400
5931127,d,0.3026,-0.1981,0.9575,-1.8900,-4.6900,1.6800
5931137,d,0.2991,-0.1957,0.9565,-1.4700,-4.9700,1.2600
5931147,d,0.3006,-0.2035,0.9565,-0.5600,-4.7600,0.9100
5931157,d,0.3040,-0.2123,0.9638,-0.7000,-3.9900,2.1700
5931166,d,0.3055,-0.2201,0.9765,-2.6600,-1.7500,2.7300
5931176,d,0.3045,-0.2250,0.9828,-3.8500,-1.3300,2.8000
5931185,d,0.3030,-0.2220,0.9799,-3.8500,-1.6800,1.9600
5931195,d,0.3026,-0.2172,0.9716,1.6800,-2.3800,0.6300
5931205,d,0.3001,-0.2113,0.9643,2.4500,-3.3600,-0.4900
5931214,d,0.2987,-0.2074,0.9579,1.8900,-4.0600,-0.8400
5931224,d,0.3011,-0.2113,0.9589,0.0000,-4.3400,-0.6300
5931234,d,0.3050,-0.2176,0.9599,-1.3300,-4.2700,0.1400
5931244,d,0.3070,-0.2186,0.9589,-0.0700,-3.9900,0.7700
5931252,d,0.3045,-0.2123,0.9589,1.6100,-3.8500,0.7000
5931262,d,0.3011,-0.2089,0.9609,2.1700,-3.5700,0.2800
5931272,d,0.3011,-0.2084,0.9633,1.8900,-3.2900,-0.0700
5931282,d,0.3016,-0.2069,0.9604,1.3300,-3.0100,-0.2800
5931291,d,0.3016,-0.2050,0.9555,0.8400,-3.2200,0.0000
5931301,d,0.3026,-0.2045,0.9516,0.2800,-3.5700,0.7000
