millis,label,ax,ay,az,gx,gy,gz
6073786,z,-0.0005,-0.9540,0.6027,20.4400,-10.0800,134.9600
6073795,z,-0.0264,-1.0594,0.5734,24.4300,-3.0100,134.6100
6073805,z,-0.0834,-1.1317,0.5456,37.5200,4.2700,129.2200
6073814,z,-0.1137,-1.1902,0.5427,44.9400,9.6600,118.5800
6073824,z,-0.1576,-1.2810,0.5602,42.2100,13.2300,103.6700
6073833,z,-0.2460,-1.4015,0.5695,30.0300,15.4000,86.0300
6073843,z,-0.3260,-1.5099,0.5724,18.4800,17.5000,37.1700
6073853,z,-0.3362,-1.6289,0.5954,12.6000,34.3700,-0.4200
6073863,z,-0.3392,-1.6856,0.6163,26.6000,47.2500,-42.6300
6073873,z,-0.3884,-1.6987,0.6339,31.3600,60.6900,-92.4700
6073881,z,-0.4465,-1.7417,0.6690,37.1000,71.8200,-145.6000
6073891,z,-0.4714,-1.7558,0.7247,31.8500,77.8400,-196.5600
6073901,z,-0.4758,-1.7763,0.9067,16.8700,79.3100,-245.8400
6073911,z,-0.4685,-1.7973,0.9955,-5.4600,76.3000,-293.8600
6073920,z,-0.3806,-1.7378,1.0648,-20.2300,68.1100,-346.0800
6073930,z,-0.3670,-1.6397,1.1361,-29.9600,56.4200,-405.5100
6073939,z,-0.3884,-1.4918,1.1863,-34.3700,43.1200,-471.9400
6073949,z,-0.4782,-1.2712,1.2166,-28.9100,29.3300,-544.6700
6073958,z,-0.6232,-0.9858,1.2283,-21.3500,15.4000,-618.1000
6073968,z,-0.8276,-0.6256,1.2288,-18.9000,3.1500,-686.0700
6073978,z,-1.0443,-0.2069,1.2507,-31.8500,-7.2100,-743.6100
6073988,z,-1.2439,0.1708,1.3069,-63.9800,-15.1900,-784.4900
6073998,z,-1.4777,0.5480,1.3893,-88.9700,-18.0600,-803.7400
6074006,z,-1.5518,0.9945,1.4611,-83.7200,-24.0800,-798.6300
6074016,z,-1.3644,1.3893,1.5284,-46.6200,-45.2900,-757.6100
6074026,z,-1.1863,1.6460,1.5675,10.0100,-74.7600,-685.3700
6074036,z,-1.1400,1.8237,1.4416,74.4800,-107.0300,-589.0500
6074045,z,-1.1253,1.9988,1.1883,109.2700,-137.9000,-477.8200
6074055,z,-1.0892,2.1194,0.9462,86.8000,-150.1500,-365.1200
6074064,z,-1.0648,2.1301,0.7525,19.6000,-138.8800,-268.3800
6074074,z,-1.0390,2.0774,0.6583,-47.5300,-116.9000,-190.6100
6074083,z,-1.0341,2.0076,0.6310,-73.2200,-86.1000,-127.1900
6074093,z,-1.0575,1.9779,0.5993,-52.5700,-49.0700,-21.7700
6074103,z,-1.0482,1.9784,0.5685,-11.3400,-15.3300,21.4200
6074113,z,-1.0180,1.9452,0.5412,19.4600,31.0100,80.0800
6074123,z,-0.9955,1.8661,0.5266,12.3200,45.9200,144.3400
6074131,z,-0.9794,1.7373,0.5348,12.3200,58.3100,210.7700
6074141,z,-1.0097,1.5777,0.5305,-24.1500,69.7900,279.1600
6074151,z,-1.0219,1.4635,0.3758,-50.9600,80.4300,351.5400
6074161,z,-1.0043,1.3601,0.4148,-73.5000,95.4800,427.4200
6074170,z,-1.0189,1.0716,0.3938,-85.6800,115.5700,501.3400
6074180,z,-1.0824,0.8857,0.4299,-81.9000,142.5900,566.0200
6074189,z,-1.0824,0.6881,0.5163,-62.1600,178.4300,616.9800
6074199,z,-1.2478,0.4285,0.6856,-34.3700,213.9900,653.7300
6074208,z,-1.2215,0.0805,0.8965,-1.1200,239.2600,677.3200
6074218,z,-1.2468,-0.1810,1.0668,51.5900,260.8900,692.4400
6074228,z,-1.2825,-0.3977,1.3186,78.6800,268.1000,703.0100
6074238,z,-1.2107,-0.7164,1.6582,61.4600,249.5500,707.7700
6074248,z,-1.1600,-1.0185,1.8729,42.6300,207.6200,702.4500
6074256,z,-1.2459,-1.2015,1.9598,39.4100,145.5300,679.9100
6074266,z,-1.2893,-1.3147,2.0037,39.3400,76.7200,636.4400
6074276,z,-1.1907,-1.3971,2.0389,47.6700,22.9600,577.6400
6074286,z,-1.0970,-1.4650,2.0154,51.5200,-7.1400,516.6700
6074295,z,-1.0707,-1.5523,1.9032,38.7100,-22.2600,465.4300
6074305,z,-1.0741,-1.6392,1.7895,17.7100,-29.1900,428.6800
6074314,z,-1.0814,-1.7139,1.6856,-2.8700,-36.8900,406.5600
6074324,z,-1.0799,-1.8232,1.5938,-11.3400,-50.1900,395.7800
6074333,z,-0.9711,-1.9359,1.5240,3.2200,-65.8700,388.2200
6074343,z,-0.8179,-1.9769,1.4381,40.1100,-79.5900,372.1900
6074353,z,-0.7149,-1.9276,1.3562,82.1800,-89.1800,285.3200
6074363,z,-0.6354,-1.8422,1.2703,107.5900,-94.5700,223.0900
6074373,z,-0.5812,-1.7129,1.1570,113.4000,-106.4000,162.4700
6074381,z,-0.5134,-1.5816,1.0594,96.1800,-124.3200,108.3600
6074391,z,-0.4821,-1.5079,0.9794,69.6500,-123.4100,65.5200
6074401,z,-0.5353,-1.4801,0.8628,29.1200,-128.0300,34.8600
6074411,z,-0.6007,-1.4967,0.5758,38.9900,-124.3900,12.6000
6074420,z,-0.6095,-1.5616,0.4748,49.0700,-108.5000,-7.6300
6074430,z,-0.5797,-1.8373,0.3294,54.7400,-79.9400,-34.8600
6074439,z,-0.5924,-1.8373,0.1381,59.0800,-44.0300,-77.2100
6074449,z,-0.7213,-2.1008,0.0010,54.7400,0.5600,-135.4500
6074458,z,-0.9453,-2.0872,-0.0498,22.4700,49.0000,-203.9800
6074468,z,-0.9326,-1.9754,-0.0224,-34.5100,93.5200,-276.9900
6074478,z,-0.9565,-1.8627,0.0844,-98.8400,134.2600,-353.6400
6074488,z,-1.0028,-1.7441,0.2660,-153.6500,173.1800,-433.6500
6074498,z,-1.0385,-1.5684,0.5056,-192.4300,199.7100,-514.0100
6074506,z,-1.1239,-1.3747,0.7462,-211.8900,210.7000,-590.5900
6074516,z,-1.3283,-1.1531,0.9828,-193.0600,210.1400,-663.2500
6074526,z,-1.5250,-0.8413,1.2302,-151.2000,193.2700,-729.7500
6074536,z,-1.6533,-0.5173,1.4557,-111.7900,164.7100,-778.3300
6074545,z,-1.7617,-0.2284,1.6592,-72.6600,129.2900,-802.4100
6074555,z,-1.8061,0.0600,1.8246,-46.1300,93.1000,-803.0400
6074564,z,-1.7212,0.3650,1.9022,-9.8000,56.5600,-781.7600
6074574,z,-1.5601,0.7466,1.9276,45.7100,21.9100,-745.3600
6074583,z,-1.4074,1.0048,1.8925,98.1400,-14.8400,-687.9600
6074593,z,-1.2376,1.1297,1.7914,144.9000,-49.9100,-619.4300
6074603,z,-1.0780,1.2263,1.6572,169.9600,-75.1800,-545.7200
6074613,z,-0.9462,1.2722,1.5157,169.9600,-84.2800,-384.3000
6074623,z,-0.8359,1.2483,1.4054,144.4100,-55.5100,-317.3100
6074631,z,-0.7213,1.1922,1.2966,105.6300,-55.5100,-255.7800
6074641,z,-0.5983,1.1780,1.1883,76.2300,-1.1900,-198.3800
6074651,z,-0.4880,1.1429,1.0980,63.2800,24.6400,-142.3800
6074661,z,-0.3645,1.1097,1.0268,69.7200,48.7900,-86.5200
6074670,z,-0.2533,1.0526,0.9931,74.2700,72.1000,-31.9200
6074680,z,-0.1786,0.8194,1.0282,76.5800,93.2400,18.8300
6074689,z,-0.1274,0.7867,1.0634,75.6000,108.9200,62.2300
6074699,z,-0.1030,0.4856,1.0799,71.5400,115.0800,94.4300
6074708,z,-0.0961,0.3894,1.1039,64.6800,110.5300,114.0300
6074718,z,-0.0864,0.3284,1.1268,45.1500,97.8600,123.6900
6074728,z,-0.0898,0.2694,1.1448,21.9100,79.4500,127.8900
6074738,z,-0.0795,0.2118,1.1722,-0.5600,57.4700,129.1500
6074748,z,-0.0605,0.1459,1.2171,-17.7100,35.0700,129.8500
6074756,z,-0.0264,0.0620,1.2644,-28.8400,14.6300,130.2000
6074766,z,0.0146,-0.0298,1.2800,-32.5500,-3.2200,129.5000
6074776,z,0.0381,-0.0888,1.2668,-32.8300,-19.0400,125.1600
6074786,z,0.0498,-0.1030,1.2283,-30.3800,-33.0400,116.9700
6074795,z,0.0605,-0.1210,1.1766,-21.2100,-44.5200,104.8600
6074805,z,0.0747,-0.1415,1.1331,-12.2500,-52.2200,90.5800
6074814,z,0.0961,-0.1484,1.0941,-6.3000,-55.2300,77.2800
6074824,z,0.1235,-0.1474,1.0560,-1.4700,-52.9900,66.1500
6074833,z,0.1508,-0.1435,1.0243,0.0000,-46.4800,58.7300
6074843,z,0.1742,-0.1449,1.0082,-0.0700,-36.1200,55.2300
6074853,z,0.1962,-0.1449,1.0087,-0.4200,-23.2400,54.3200
6074863,z,0.2094,-0.1493,1.0131,-1.1200,-10.8500,53.9000
6074873,z,0.2089,-0.1576,1.0067,0.0000,-1.8900,47.9500
6074881,z,0.2011,-0.1601,0.9994,5.3200,2.5900,47.9500
6074891,z,0.1942,-0.1576,1.0048,10.4300,3.7100,36.6100
6074901,z,0.1918,-0.1547,1.0082,13.1600,1.8200,31.7100
6074911,z,0.1923,-0.1435,1.0033,14.0700,0.2100,28.2800
6074920,z,0.1913,-0.1235,0.9980,7.2800,-1.4700,26.7400
6074930,z,0.1850,-0.1064,1.0024,0.4900,-2.6600,27.3700
6074939,z,0.1796,-0.1030,1.0024,-5.8100,-3.6400,29.1200
6074949,z,0.1771,-0.1137,1.0258,-8.4700,-4.6900,30.1700
6074958,z,0.1684,-0.1283,1.0316,-7.8400,-6.7200,28.7700
6074968,z,0.1518,-0.1318,1.0399,-5.8800,-8.7500,25.2000
