millis,label,ax,ay,az,gx,gy,gz
4170544,c,0.2962,0.5012,0.5822,-51.6600,83.6500,-77.9800
4170554,c,0.2879,0.4821,0.5915,-47.1800,89.4600,-72.7300
4170564,c,0.2938,0.4753,0.6637,-42.1400,94.4300,-66.2200
4170574,c,0.2991,0.4909,0.7091,-35.0000,96.9500,-61.8100
4170583,c,0.2996,0.4909,0.7657,-28.8400,97.7900,-60.6200
4170592,c,0.2869,0.5173,0.7920,-29.1200,97.6500,-62.0200
4170602,c,0.2440,0.5407,0.7964,-31.8500,97.5800,-64.8200
4170612,c,0.2128,0.5578,0.8057,-33.1800,99.4000,-66.0100
4170622,c,0.2020,0.5661,0.8325,-36.8200,103.3900,-62.5800
4170631,c,0.1898,0.5700,0.8779,-41.6500,107.3800,-54.1800
4170640,c,0.1620,0.5749,0.9213,-45.6400,109.7600,-43.4000
4170650,c,0.1557,0.5719,0.9448,-49.0700,109.9700,-34.3700
4170660,c,0.1552,0.5431,0.9545,-46.1300,108.7100,-28.5600
4170669,c,0.1288,0.5036,0.9594,-37.1700,107.4500,-25.1300
4170679,c,0.1005,0.4768,0.9638,-33.8800,106.7500,-23.5200
4170689,c,0.0776,0.4499,0.9672,-35.0700,106.9600,-22.4000
4170698,c,0.0473,0.4128,0.9677,-34.7200,108.2200,-20.5100
4170708,c,0.0381,0.3987,0.9862,-33.8100,109.4800,-17.9900
4170717,c,0.0464,0.4041,1.0248,-36.8900,111.2300,-16.2400
4170727,c,0.0395,0.4050,1.0599,-40.4600,112.4200,-15.2600
4170737,c,0.0220,0.4153,1.0882,-42.7000,111.5100,-15.3300
4170747,c,0.0010,0.4192,1.0985,-45.0800,108.6400,-16.0300
4170756,c,-0.0381,0.4124,1.0765,-43.1200,104.6500,-16.8000
4170765,c,-0.0610,0.4153,1.0653,-38.9200,101.7100,-16.8000
4170775,c,-0.0644,0.4158,1.0834,-39.9700,101.5000,-5.0400
4170785,c,-0.0737,0.4104,1.0970,-45.2200,103.1100,5.3900
4170794,c,-0.0756,0.3982,1.1058,-51.1000,102.0600,12.7400
4170804,c,-0.0869,0.3821,1.1034,-51.5200,99.6800,16.6600
4170814,c,-0.1098,0.3680,1.0809,-45.5700,97.2300,16.6600
4170823,c,-0.1269,0.3597,1.0809,-40.6000,95.8300,15.3300
4170833,c,-0.1430,0.3548,1.0258,-37.2400,95.2000,15.9600
4170842,c,-0.1562,0.3514,1.0380,-38.0800,95.6900,19.3200
4170852,c,-0.1659,0.3357,1.0677,-45.3600,97.5100,23.1000
4170862,c,-0.1932,0.3401,1.1043,-53.6900,98.6300,24.7100
4170872,c,-0.2040,0.3621,1.1317,-62.3000,98.1400,25.1300
4170881,c,-0.2279,0.3601,1.1165,-68.9500,95.5500,26.5300
4170890,c,-0.2464,0.3436,1.0838,-68.3200,91.9100,28.5600
4170900,c,-0.2503,0.3289,1.0580,-60.7600,89.1800,31.2900
4170910,c,-0.2601,0.3162,1.0341,-52.5000,89.1800,35.6300
4170919,c,-0.2586,0.3011,1.0433,-43.0500,90.5100,41.7900
4170929,c,-0.2625,0.2952,1.0897,-38.0800,91.7700,48.8600
4170939,c,-0.2816,0.3011,1.1448,-38.9900,92.1200,55.4400
4170948,c,-0.3040,0.3026,1.2019,-42.3500,90.6500,59.2900
4170958,c,-0.3265,0.3040,1.2376,-50.1900,86.4500,59.7100
4170967,c,-0.3577,0.3089,1.2307,-62.3000,80.6400,58.1000
4170977,c,-0.3841,0.3065,1.1824,-69.6500,75.1800,57.5400
4170987,c,-0.3870,0.2952,1.1268,-67.6900,72.0300,59.7100
4170997,c,-0.3806,0.2650,1.1039,-60.5500,72.0300,65.3800
4171006,c,-0.3850,0.2264,1.1151,-51.6600,73.9200,73.2200
4171015,c,-0.3928,0.2054,1.1536,-43.6800,74.9700,79.0300
4171025,c,-0.4016,0.2020,1.2000,-37.6600,73.3600,79.3100
4171035,c,-0.4153,0.1952,1.2346,-34.9300,68.5300,72.1000
4171044,c,-0.4260,0.2015,1.2410,-36.1200,61.6700,69.5100
4171054,c,-0.4382,0.2235,1.2146,-41.5100,50.7500,70.3500
4171064,c,-0.4494,0.2269,1.1829,-49.4900,49.4200,74.8300
4171073,c,-0.4543,0.2137,1.1683,-49.4900,50.6100,81.4100
4171083,c,-0.4582,0.1874,1.1756,-52.5700,51.3800,86.5200
4171092,c,-0.4548,0.1523,1.2400,-53.6200,49.1400,87.9900
4171102,c,-0.4534,0.1244,1.2307,-52.0100,43.2600,85.1900
4171112,c,-0.4704,0.1230,1.2098,-47.7400,35.9100,80.2200
4171122,c,-0.4690,0.1357,1.1985,-44.3800,28.9100,76.5100
4171131,c,-0.4709,0.1576,1.1863,-46.9000,25.3400,76.5100
4171140,c,-0.4724,0.1586,1.1732,-45.8500,24.0800,80.2900
4171150,c,-0.4695,0.1503,1.1888,-41.7200,22.9600,85.2600
4171160,c,-0.4729,0.1352,1.2312,-37.6600,20.3700,90.0900
4171169,c,-0.4743,0.1215,1.2771,-34.3000,15.3300,93.9400
4171179,c,-0.4753,0.1200,1.3044,-33.7400,8.0500,95.5500
4171189,c,-0.4787,0.1225,1.2698,-37.8700,-0.2800,94.3600
4171198,c,-0.4924,0.1191,1.1854,-37.4500,-8.5400,91.0000
4171208,c,-0.5100,0.1113,1.1258,-29.6800,-13.0200,88.5500
4171217,c,-0.5207,0.0991,1.1239,-23.0300,-12.3900,90.7200
4171227,c,-0.5314,0.0678,1.1624,-19.6700,-8.7500,97.5800
4171237,c,-0.5300,0.0298,1.2332,-19.1800,-6.0900,104.5800
4171247,c,-0.5256,-0.0063,1.3108,-22.6800,-6.8600,107.6600
4171256,c,-0.5090,-0.0449,1.3693,-25.3400,-11.1300,105.0000
4171265,c,-0.4851,-0.0551,1.3849,-34.5100,-18.4800,97.7200
4171275,c,-0.4768,-0.0303,1.3215,-44.1000,-26.3900,87.0800
4171285,c,-0.4763,-0.0015,1.2171,-42.0000,-32.3400,76.3000
4171294,c,-0.4753,0.0254,1.1424,-30.3800,-35.0000,71.8200
4171304,c,-0.4763,0.0473,1.1209,-17.7800,-33.9500,76.7900
4171314,c,-0.4753,0.0508,1.1541,-10.5700,-34.4400,81.8300
4171323,c,-0.4675,0.0444,1.2215,-11.0600,-37.2400,84.4200
4171333,c,-0.4592,0.0283,1.2766,-34.5100,-42.0700,83.8600
4171342,c,-0.4455,0.0137,1.2947,-24.0800,-48.5800,80.9200
4171352,c,-0.4465,0.0117,1.2220,-21.8400,-54.8800,76.9300
4171362,c,-0.4597,-0.0102,1.2019,-14.9800,-59.5700,74.3400
4171372,c,-0.4621,-0.0390,1.1912,-9.3100,-62.0200,74.6200
4171381,c,-0.4558,-0.0664,1.1897,-5.5300,-63.4200,75.6000
4171390,c,-0.4558,-0.0908,1.2093,-6.3000,-63.9100,74.1300
4171400,c,-0.4104,-0.1083,1.2268,-7.4900,-64.1200,69.3700
4171410,c,-0.3953,-0.0917,1.2342,-9.8000,-65.3800,62.0900
4171419,c,-0.3811,-0.0581,1.2161,-18.0600,-67.3400,53.9700
4171429,c,-0.3821,-0.0405,1.1688,-21.4200,-69.0200,48.3700
4171439,c,-0.3894,-0.0361,1.1263,-15.9600,-70.0700,46.6900
4171448,c,-0.3787,-0.0483,1.1156,-9.3100,-70.6300,47.7400
4171458,c,-0.3577,-0.0659,1.1258,-5.7400,-70.4900,49.0700
4171467,c,-0.3406,-0.0849,1.1561,-5.1800,-69.0900,48.3000
