millis,label,ax,ay,az,gx,gy,gz
671098,d,0.7662,0.0010,0.6539,-7.7700,-6.3000,5.1100
671108,d,0.7598,-0.0122,0.6456,-7.9100,-5.8800,4.4800
671117,d,0.7623,-0.0142,0.6446,-0.7700,-6.1600,2.5200
671126,d,0.7623,0.0005,0.6525,7.2100,-7.6300,-0.1400
671136,d,0.7618,0.0102,0.6583,11.4100,-10.0800,-2.0300
671146,d,0.7627,0.0161,0.6603,14.2800,-12.8800,-2.5200
671156,d,0.7671,0.0273,0.6686,13.1600,-14.9800,-1.3300
671166,d,0.7735,0.0366,0.6700,4.4800,-15.3300,1.1200
671174,d,0.7735,0.0298,0.6583,-6.5100,-13.3700,3.9900
671184,d,0.7774,0.0166,0.6378,-13.1600,-9.2400,6.4400
671194,d,0.7832,0.0088,0.6227,-14.4900,-4.2000,7.7700
671204,d,0.7793,0.0083,0.6237,-13.5800,0.9100,7.7000
671213,d,0.7745,-0.0010,0.6276,-10.3600,4.6900,6.7200
671223,d,0.7701,-0.0132,0.6354,-4.2000,5.8800,5.1800
671233,d,0.7627,-0.0098,0.6500,1.6100,4.2700,0.8400
671242,d,0.7584,-0.0024,0.6612,4.4800,0.4200,0.8400
671251,d,0.7598,-0.0049,0.6612,5.3200,-4.2700,-2.0300
671261,d,0.7642,-0.0020,0.6642,6.0200,-11.4100,-2.1700
671271,d,0.7686,0.0146,0.6730,4.4100,-12.1100,-1.4700
671281,d,0.7730,0.0259,0.6725,-0.9800,-11.3400,0.2100
671291,d,0.7740,0.0239,0.6549,0.9800,-10.3600,2.0300
671299,d,0.7745,0.0166,0.6549,1.1200,-9.2400,4.4800
671309,d,0.7749,0.0078,0.6456,-1.0500,-8.0500,6.5800
671319,d,0.7735,-0.0127,0.6388,-3.7800,-6.5100,7.4900
671329,d,0.7701,-0.0303,0.6285,-4.6900,-4.6900,6.7200
671338,d,0.7710,-0.0410,0.6217,-3.3600,-2.4500,4.5500
671348,d,0.7710,-0.0366,0.6261,-1.4000,0.0000,1.1900
671358,d,0.7730,-0.0171,0.6383,0.4200,2.3800,-2.4500
671367,d,0.7691,0.0063,0.6486,0.9100,3.8500,-4.8300
671376,d,0.7647,0.0190,0.6544,0.2100,3.7100,-4.6900
671386,d,0.7608,0.0190,0.6568,0.6300,2.1700,-2.1700
671396,d,0.7579,0.0166,0.6554,2.3100,-0.5600,1.0500
671406,d,0.7554,0.0146,0.6525,1.5400,-3.2900,3.7100
671416,d,0.7510,0.0005,0.6417,-1.3300,-5.0400,4.8300
671424,d,0.7486,-0.0200,0.6202,-2.1000,-5.3900,4.4100
