millis,label,ax,ay,az,gx,gy,gz
584938,u,0.3216,-0.1342,0.9677,1.1900,2.2400,-3.7100
584948,u,0.3196,-0.1259,0.9804,0.0000,0.7700,-4.0600
584958,u,0.3148,-0.1210,0.9887,-3.0100,-1.4000,-3.5700
584966,u,0.3104,-0.1166,0.9848,-5.7400,-1.4000,-2.5200
584976,u,0.3113,-0.1157,0.9770,-6.7900,-2.2400,-0.8400
584986,u,0.3143,-0.1191,0.9726,-5.3900,-2.1700,1.1200
584996,u,0.3167,-0.1254,0.9604,-1.8900,-2.1700,2.5200
585005,u,0.3167,-0.1347,0.9589,1.4000,-1.9600,3.2900
585015,u,0.3192,-0.1415,0.9677,3.1500,-1.6100,3.0100
585024,u,0.3216,-0.1415,0.9760,2.3800,-1.1900,2.1000
585034,u,0.3201,-0.1459,0.9843,-0.7000,-0.5600,0.9800
585043,u,0.3177,-0.1420,0.9941,-3.5000,0.4200,-0.0700
585053,u,0.3192,-0.1386,0.9955,-5.0400,1.1900,-1.0500
585063,u,0.3182,-0.1435,0.9862,-5.8800,1.0500,-1.2600
585073,u,0.3240,-0.1459,0.9902,-4.4800,0.2100,-1.1200
585083,u,0.3314,-0.1444,1.0116,-4.3400,-0.0700,-0.6300
585091,u,0.3343,-0.1566,1.0253,-4.4800,-0.2100,-0.1400
585101,u,0.3396,-0.1742,1.0360,-1.1200,-1.1200,0.4900
585111,u,0.3499,-0.1776,1.0594,2.2400,-3.0100,0.4900
585121,u,0.3621,-0.1742,1.0912,2.3100,-5.6000,-0.2800
585130,u,0.3714,-0.1776,1.1229,2.0300,-8.6100,-1.6100
585140,u,0.3723,-0.1737,1.1761,4.0600,-11.6900,-3.0100
585149,u,0.3631,-0.1620,1.2459,3.2900,-15.2600,-4.2000
585159,u,0.3533,-0.1679,1.3152,3.5700,-20.9300,-4.7600
585168,u,0.3421,-0.1859,1.4191,10.3600,-29.4700,-4.9700
585178,u,0.3143,-0.2084,1.5279,31.4300,-43.3300,-5.6000
585188,u,0.2782,-0.2216,1.6177,63.7000,-67.3400,-6.5800
585198,u,0.2513,-0.1859,1.7261,91.0700,-101.7100,-7.4200
585208,u,0.2289,-0.0898,1.8349,95.1300,-144.3400,-6.0200
585216,u,0.2025,-0.0512,1.8568,70.1400,-191.1000,-1.6800
585226,u,0.2050,-0.0761,1.8183,46.9000,-235.9000,4.2000
585236,u,0.2357,-0.0878,1.7480,26.2500,-299.7400,9.1000
585246,u,0.2713,-0.1030,1.6436,1.2600,-317.6600,10.7800
585255,u,0.3138,-0.0971,1.4557,-5.0400,-329.7000,9.8700
585265,u,0.3245,-0.1098,1.3244,17.4300,-340.5500,6.5800
585274,u,0.3279,-0.1283,1.1741,48.3700,-354.4100,3.5700
585284,u,0.3416,-0.1259,1.0355,71.4000,-371.2800,2.4500
585293,u,0.3719,-0.0566,0.9716,82.8100,-385.4900,2.3800
585303,u,0.4436,0.0117,0.9067,75.6000,-393.0500,2.4500
585313,u,0.4465,-0.0098,0.7496,50.8200,-396.2700,4.0600
585323,u,0.4582,-0.0732,0.5446,36.7500,-396.6200,7.0000
585333,u,0.4817,-0.1098,0.3484,30.2400,-393.4000,9.3800
585341,u,0.5085,-0.1269,0.1996,39.5500,-385.0700,8.4700
585351,u,0.5251,-0.1093,0.1171,57.5400,-371.8400,-0.4900
585361,u,0.5456,-0.0512,0.0952,79.0300,-356.0200,-6.7200
585371,u,0.5671,0.0000,0.0595,99.4000,-337.1900,-10.7100
585380,u,0.5749,-0.0239,-0.0273,104.7200,-320.6000,-13.8600
585390,u,0.5919,-0.0766,-0.0888,101.0800,-306.3200,-12.6700
585399,u,0.6188,-0.0625,-0.0859,93.2400,-291.6200,-9.1000
585409,u,0.6246,-0.0371,-0.1249,72.2400,-275.8000,-4.2700
